customer_id,company_name,company_type,industry,size_group,phone
3471,Company_3471,JSC,Retail,Medium,0930286052
3473,Company_3473,SME,Agriculture,Medium,0985340399
3474,Company_3474,JSC,Education,Small,0978315363
3475,Company_3475,SME,Manufacturing,Small,0929485110
3486,Company_3486,LLC,Agriculture,Large,0984734578
3489,Company_3489,LLC,Logistics,Small,0992168158
3495,Company_3495,LLC,Entertainment/Services,Small,0958801790
3496,Company_3496,LLC,Logistics,Large,0938074649
3501,Company_3501,SME,F&B,Micro,0999176606
3502,Company_3502,SME,Manufacturing,Micro,0910762577
3506,Company_3506,SME,Technology,Medium,0918738363
3511,Company_3511,LLC,F&B,Micro,0947500964
3518,Company_3518,LLC,Technology,Large,0925879919
3532,Company_3532,LLC,Entertainment/Services,Medium,0943086714
3545,Company_3545,JSC,Retail,Small,0916998624
3549,Company_3549,SME,Entertainment/Services,Medium,0941952366
3552,Company_3552,LLC,F&B,Medium,0945624638
3560,Company_3560,LLC,Logistics,Small,0945554546
3580,Company_3580,LLC,Construction,Small,0923732911
3581,Company_3581,SME,Technology,Large,0952796841
3582,Company_3582,LLC,Retail,Medium,0923256985
3601,Company_3601,LLC,Agriculture,Micro,0943616850
3604,Company_3604,SME,Construction,Micro,0917267612
3616,Company_3616,JSC,Logistics,Large,0922621423
3630,Company_3630,SME,Technology,Micro,0922982573
3653,Company_3653,SME,Entertainment/Services,Large,0971990101
3654,Company_3654,JSC,Construction,Medium,0974335904
3657,Company_3657,SME,Entertainment/Services,Large,0910913723
3660,Company_3660,JSC,Education,Micro,0959883456
3668,Company_3668,SME,Technology,Large,0949631151
3685,Company_3685,SME,Agriculture,Small,0987693262
3709,Company_3709,JSC,Technology,Micro,0943168864
3713,Company_3713,LLC,Technology,Medium,0918006490
3727,Company_3727,SME,Construction,Large,0979801983
3736,Company_3736,SME,Agriculture,Small,0952791961
3754,Company_3754,JSC,Education,Micro,0977248524
3761,Company_3761,JSC,Agriculture,Micro,0976686575
3763,Company_3763,LLC,Healthcare,Small,0978971339
3764,Company_3764,LLC,Construction,Small,0975312022
3775,Company_3775,JSC,Logistics,Micro,0961426948
3782,Company_3782,SME,F&B,Large,0967313860
3792,Company_3792,LLC,Agriculture,Micro,0941978871
3795,Company_3795,LLC,F&B,Medium,0959254176
3797,Company_3797,SME,Agriculture,Medium,0995362822
3798,Company_3798,JSC,F&B,Micro,0948413851
3800,Company_3800,SME,Entertainment/Services,Micro,0920755429
3803,Company_3803,LLC,Logistics,Micro,0921952881
3815,Company_3815,SME,Retail,Small,0963152183
3818,Company_3818,LLC,Healthcare,Large,0925057931
3820,Company_3820,JSC,Logistics,Micro,0996768673
3823,Company_3823,LLC,Technology,Small,0988918324
3828,Company_3828,JSC,Technology,Small,0984746725
3834,Company_3834,JSC,Education,Micro,0915923637
3845,Company_3845,LLC,Construction,Medium,0966367011
3853,Company_3853,JSC,F&B,Large,0973294348
3858,Company_3858,SME,Education,Micro,0961286308
3870,Company_3870,JSC,Technology,Micro,0953834731
3880,Company_3880,LLC,Retail,Medium,0916511106
3890,Company_3890,LLC,F&B,Large,0985638430
3891,Company_3891,LLC,Entertainment/Services,Medium,0974723198
3901,Company_3901,SME,F&B,Large,0962181159
3904,Company_3904,LLC,Entertainment/Services,Small,0970418365
3912,Company_3912,LLC,Education,Medium,0960126808
3920,Company_3920,JSC,Retail,Large,0922103560
3927,Company_3927,JSC,Retail,Small,0945419139
3936,Company_3936,SME,Retail,Medium,0986760767
3937,Company_3937,SME,Logistics,Large,0938896665
3946,Company_3946,SME,Retail,Small,0941449376
3948,Company_3948,LLC,Logistics,Micro,0925871109
3949,Company_3949,LLC,Education,Small,0948101948
3952,Company_3952,SME,Manufacturing,Large,0962040083
3958,Company_3958,LLC,Construction,Large,0912949531
3966,Company_3966,LLC,Entertainment/Services,Large,0986510578
3971,Company_3971,LLC,Technology,Medium,0986223056
3979,Company_3979,SME,F&B,Large,0933846708
3983,Company_3983,LLC,Manufacturing,Micro,0950267779
3993,Company_3993,SME,Construction,Small,0977770277
4007,Company_4007,JSC,Healthcare,Large,0941846553
4012,Company_4012,SME,Construction,Small,0988223544
4030,Company_4030,LLC,Education,Small,0955982283
4049,Company_4049,SME,Healthcare,Micro,0986883734
4064,Company_4064,SME,Logistics,Micro,0986346957
4067,Company_4067,JSC,Agriculture,Medium,0970500366
4071,Company_4071,JSC,Education,Medium,0934923261
4082,Company_4082,SME,Healthcare,Small,0947821292
4085,Company_4085,SME,Agriculture,Micro,0976157688
4091,Company_4091,SME,F&B,Small,0993734478
4106,Company_4106,SME,F&B,Micro,0964034370
4108,Company_4108,SME,Healthcare,Micro,0959144309
4132,Company_4132,JSC,Entertainment/Services,Large,0954332674
4140,Company_4140,JSC,Healthcare,Micro,0958176491
4142,Company_4142,SME,Construction,Medium,0926201028
4148,Company_4148,LLC,Agriculture,Small,0973544483
4156,Company_4156,JSC,Logistics,Micro,0998107628
4158,Company_4158,SME,Education,Small,0948007952
4182,Company_4182,SME,Manufacturing,Large,0957507808
4192,Company_4192,JSC,Education,Large,0990658617
4193,Company_4193,JSC,Entertainment/Services,Medium,0944221291
4200,Company_4200,JSC,Technology,Micro,0938170347
4221,Company_4221,SME,Entertainment/Services,Medium,0994553572
4231,Company_4231,SME,Retail,Medium,0937653062
4232,Company_4232,SME,Logistics,Micro,0947095376
4242,Company_4242,LLC,Manufacturing,Micro,0928253021
4245,Company_4245,JSC,Agriculture,Large,0962284884
4250,Company_4250,LLC,F&B,Micro,0914627182
4269,Company_4269,JSC,Entertainment/Services,Small,0978722338
4272,Company_4272,LLC,Agriculture,Small,0917033998
4277,Company_4277,JSC,Technology,Small,0988465420
4291,Company_4291,LLC,Entertainment/Services,Large,0949416740
4301,Company_4301,LLC,Logistics,Micro,0931281877
4310,Company_4310,SME,Logistics,Medium,0930730404
4312,Company_4312,SME,Technology,Micro,0987648931
4314,Company_4314,SME,F&B,Large,0992484809
4317,Company_4317,LLC,Retail,Micro,0983295671
4327,Company_4327,LLC,Logistics,Small,0924294735
4332,Company_4332,LLC,Retail,Large,0999487994
4333,Company_4333,SME,Technology,Medium,0940510827
4335,Company_4335,LLC,Construction,Large,0933871734
4337,Company_4337,JSC,F&B,Micro,0961606130
4354,Company_4354,JSC,Entertainment/Services,Large,0980485572
4357,Company_4357,SME,Education,Small,0935829353
4363,Company_4363,SME,Agriculture,Medium,0979441564
4374,Company_4374,LLC,F&B,Small,0970179792
4391,Company_4391,SME,Construction,Large,0939285316
4409,Company_4409,LLC,Technology,Micro,0938909103
4419,Company_4419,SME,F&B,Small,0932758282
4424,Company_4424,JSC,Technology,Medium,0998787982
4425,Company_4425,SME,Agriculture,Small,0953559565
4426,Company_4426,LLC,Retail,Micro,0958342605
4438,Company_4438,SME,Construction,Micro,0957307401
4443,Company_4443,SME,Education,Micro,0932451843
4444,Company_4444,SME,Education,Small,0966713371
4454,Company_4454,SME,Education,Large,0964865276
4456,Company_4456,JSC,F&B,Medium,0940469407
4463,Company_4463,SME,F&B,Medium,0959438900
4464,Company_4464,LLC,Agriculture,Medium,0911494968
4477,Company_4477,LLC,Logistics,Small,0972303970
4484,Company_4484,JSC,Manufacturing,Large,0991132801
4494,Company_4494,JSC,Technology,Small,0950678899
4512,Company_4512,JSC,Manufacturing,Micro,0980042505
4523,Company_4523,SME,Manufacturing,Small,0962879005
4524,Company_4524,LLC,Logistics,Medium,0983719289
4530,Company_4530,SME,Manufacturing,Large,0914920352
4545,Company_4545,JSC,Retail,Small,0990593892
4548,Company_4548,SME,Education,Medium,0986271454
4551,Company_4551,SME,Entertainment/Services,Medium,0985279034
4580,Company_4580,SME,Construction,Micro,0937333507
4586,Company_4586,SME,Technology,Medium,0982436335
4592,Company_4592,JSC,Entertainment/Services,Small,0968429361
4604,Company_4604,JSC,Manufacturing,Medium,0915263547
4612,Company_4612,SME,Retail,Large,0952688860
4613,Company_4613,LLC,F&B,Micro,0977339288
4618,Company_4618,LLC,Technology,Large,0943716697
4619,Company_4619,LLC,Retail,Small,0919847822
4623,Company_4623,SME,Entertainment/Services,Large,0993553416
4628,Company_4628,SME,F&B,Micro,0981755554
4632,Company_4632,SME,F&B,Large,0931190273
4634,Company_4634,JSC,Manufacturing,Large,0953494736
4637,Company_4637,LLC,F&B,Medium,0946108453
4638,Company_4638,LLC,Retail,Large,0947838087
4641,Company_4641,LLC,Manufacturing,Micro,0943521029
4645,Company_4645,LLC,Technology,Small,0934757959
4651,Company_4651,LLC,Education,Medium,0966620662
4653,Company_4653,SME,Healthcare,Medium,0946310087
4658,Company_4658,JSC,Technology,Small,0912105631
4670,Company_4670,JSC,Retail,Medium,0989358189
4685,Company_4685,LLC,Construction,Large,0937554906
4688,Company_4688,LLC,Logistics,Large,0948084417
4690,Company_4690,LLC,Agriculture,Small,0973726092
4694,Company_4694,LLC,Agriculture,Medium,0915921639
4716,Company_4716,JSC,Manufacturing,Medium,0923745230
4720,Company_4720,JSC,Logistics,Small,0950965469
4721,Company_4721,JSC,Retail,Medium,0982212084
4722,Company_4722,LLC,Retail,Large,0993831554
4732,Company_4732,SME,F&B,Medium,0919398164
4741,Company_4741,JSC,Construction,Small,0999802071
4743,Company_4743,JSC,Healthcare,Micro,0988002255
4756,Company_4756,SME,Agriculture,Micro,0972016977
4767,Company_4767,SME,Healthcare,Micro,0935132029
4770,Company_4770,JSC,Entertainment/Services,Large,0973643743
4772,Company_4772,JSC,F&B,Medium,0972905365
4776,Company_4776,SME,Entertainment/Services,Large,0942178230
4796,Company_4796,SME,Retail,Small,0943953596
4821,Company_4821,LLC,Logistics,Medium,0970860312
4825,Company_4825,JSC,Retail,Micro,0914020393
4831,Company_4831,LLC,Manufacturing,Medium,0925921670
4837,Company_4837,JSC,Healthcare,Medium,0948603166
4843,Company_4843,LLC,Education,Large,0933404051
4847,Company_4847,SME,F&B,Medium,0940881548
4884,Company_4884,SME,Healthcare,Small,0942713156
4885,Company_4885,LLC,Manufacturing,Small,0919412878
4891,Company_4891,SME,Technology,Large,0998737938
4905,Company_4905,JSC,Entertainment/Services,Medium,0949904001
4934,Company_4934,JSC,Construction,Medium,0981440036
4936,Company_4936,LLC,Construction,Medium,0990978615
4940,Company_4940,JSC,Manufacturing,Small,0999661787
4944,Company_4944,JSC,Construction,Medium,0997950883
4955,Company_4955,JSC,Agriculture,Large,0953772468
4957,Company_4957,SME,Entertainment/Services,Medium,0910865340
4958,Company_4958,JSC,Retail,Micro,0951124758
4959,Company_4959,LLC,Construction,Medium,0911133529
4962,Company_4962,SME,Construction,Micro,0927979961
4990,Company_4990,JSC,F&B,Large,0975572509
4998,Company_4998,SME,Retail,Small,0916001839
5006,Company_5006,SME,Agriculture,Small,0959477021
5014,Company_5014,SME,Retail,Micro,0994685264
5017,Company_5017,LLC,Entertainment/Services,Small,0920223095
5018,Company_5018,SME,Entertainment/Services,Large,0980601999
5021,Company_5021,SME,Entertainment/Services,Small,0981055417
5025,Company_5025,LLC,F&B,Micro,0932378148
5043,Company_5043,LLC,Agriculture,Medium,0933813929
5056,Company_5056,JSC,Logistics,Small,0940520251
5068,Company_5068,JSC,Retail,Large,0989308803
5069,Company_5069,JSC,Entertainment/Services,Large,0923740008
5073,Company_5073,SME,Logistics,Medium,0941182186
5091,Company_5091,SME,Technology,Medium,0997199240
5111,Company_5111,LLC,Education,Micro,0988755249
5118,Company_5118,LLC,Agriculture,Micro,0914515704
5122,Company_5122,SME,Logistics,Large,0996341071
5134,Company_5134,JSC,F&B,Micro,0932364905
5136,Company_5136,LLC,Agriculture,Large,0914392760
5145,Company_5145,JSC,Healthcare,Small,0953258454
5154,Company_5154,SME,F&B,Micro,0989722883
5171,Company_5171,LLC,Technology,Small,0924062979
5182,Company_5182,SME,Construction,Medium,0950197897
5187,Company_5187,LLC,Entertainment/Services,Medium,0950456557
5188,Company_5188,LLC,Manufacturing,Large,0918997203
5197,Company_5197,LLC,Construction,Micro,0945808454
5202,Company_5202,JSC,Agriculture,Medium,0990500319
5208,Company_5208,JSC,Education,Large,0988198812
5209,Company_5209,JSC,Education,Small,0916970193
5211,Company_5211,SME,Manufacturing,Large,0952837019
5218,Company_5218,JSC,F&B,Micro,0947471220
5220,Company_5220,LLC,Entertainment/Services,Medium,0933256166
5221,Company_5221,JSC,Logistics,Medium,0952522335
5222,Company_5222,LLC,Education,Medium,0975156887
5227,Company_5227,LLC,Entertainment/Services,Medium,0954203025
5244,Company_5244,LLC,Construction,Micro,0986698137
5249,Company_5249,LLC,Entertainment/Services,Large,0969405914
5250,Company_5250,JSC,Healthcare,Micro,0938915782
5265,Company_5265,SME,Entertainment/Services,Large,0964476960
5266,Company_5266,LLC,Manufacturing,Large,0969885391
5271,Company_5271,SME,F&B,Medium,0973456619
5280,Company_5280,SME,Agriculture,Medium,0999845062
5282,Company_5282,JSC,Retail,Medium,0965195530
5306,Company_5306,JSC,Manufacturing,Large,0996384550
5308,Company_5308,LLC,Technology,Micro,0913119598
5310,Company_5310,SME,Retail,Micro,0986241576
5311,Company_5311,JSC,Manufacturing,Large,0920810566
5313,Company_5313,SME,Manufacturing,Large,0963798316
5314,Company_5314,SME,Entertainment/Services,Small,0954952119
5334,Company_5334,SME,Manufacturing,Medium,0945719238
5337,Company_5337,LLC,Retail,Micro,0941269029
5340,Company_5340,SME,Technology,Micro,0920539748
5348,Company_5348,LLC,F&B,Micro,0946239531
5351,Company_5351,JSC,Healthcare,Small,0949502217
5352,Company_5352,LLC,Agriculture,Micro,0989552555
5359,Company_5359,JSC,Agriculture,Medium,0942091336
5366,Company_5366,JSC,Agriculture,Small,0952472965
5374,Company_5374,SME,Construction,Small,0933331251
5376,Company_5376,LLC,Entertainment/Services,Small,0973560804
5378,Company_5378,SME,Technology,Medium,0987118013
5382,Company_5382,JSC,Entertainment/Services,Medium,0952816984
5387,Company_5387,SME,Retail,Micro,0968253597
5388,Company_5388,LLC,Retail,Micro,0918342007
5390,Company_5390,LLC,Entertainment/Services,Large,0950909106
5407,Company_5407,JSC,Construction,Small,0941021578
5414,Company_5414,JSC,Agriculture,Medium,0952908013
5424,Company_5424,SME,Manufacturing,Medium,0932817606
5427,Company_5427,SME,Construction,Large,0992396091
5430,Company_5430,JSC,Logistics,Large,0949899704
5443,Company_5443,LLC,Manufacturing,Small,0942161437
5454,Company_5454,SME,Healthcare,Large,0925060043
5459,Company_5459,SME,Agriculture,Large,0971179026
5466,Company_5466,LLC,Entertainment/Services,Large,0989089173
5468,Company_5468,LLC,Education,Large,0928398027
5472,Company_5472,LLC,Agriculture,Medium,0911568993
5474,Company_5474,JSC,Healthcare,Large,0940930729
5476,Company_5476,JSC,Agriculture,Large,0918116185
5484,Company_5484,SME,Agriculture,Large,0910573018
5493,Company_5493,SME,Healthcare,Micro,0964999207
5510,Company_5510,LLC,Healthcare,Large,0945027436
5512,Company_5512,SME,Healthcare,Large,0984023151
5517,Company_5517,SME,Technology,Micro,0910976889
5523,Company_5523,JSC,Retail,Small,0964409460
5528,Company_5528,LLC,Logistics,Micro,0966558004
5534,Company_5534,LLC,Education,Large,0994966906
5542,Company_5542,LLC,Agriculture,Small,0995303253
5543,Company_5543,LLC,Retail,Medium,0975289758
5550,Company_5550,JSC,Construction,Large,0921428934
5553,Company_5553,JSC,Manufacturing,Medium,0955563501
5564,Company_5564,SME,Agriculture,Medium,0945802874
5566,Company_5566,JSC,Healthcare,Large,0940632521
5573,Company_5573,LLC,F&B,Large,0922798811
5577,Company_5577,SME,Healthcare,Small,0941324415
5588,Company_5588,JSC,Retail,Large,0912869078
5591,Company_5591,SME,Logistics,Micro,0930625915
5597,Company_5597,SME,F&B,Small,0965608823
5606,Company_5606,JSC,Logistics,Micro,0995877542
5607,Company_5607,SME,Entertainment/Services,Large,0928245211
5609,Company_5609,JSC,Logistics,Small,0920132471
5623,Company_5623,LLC,Agriculture,Micro,0966408405
5627,Company_5627,JSC,F&B,Micro,0970945697
5630,Company_5630,JSC,Healthcare,Medium,0929174323
5634,Company_5634,LLC,Manufacturing,Large,0945620064
5635,Company_5635,LLC,Agriculture,Micro,0948677891
5646,Company_5646,SME,F&B,Micro,0930246647
5647,Company_5647,SME,Technology,Large,0960249753
5650,Company_5650,JSC,F&B,Large,0910323083
5651,Company_5651,SME,Entertainment/Services,Medium,0970513537
5654,Company_5654,JSC,Technology,Small,0967252073
5655,Company_5655,SME,F&B,Medium,0927473166
5670,Company_5670,SME,Entertainment/Services,Small,0956416630
5671,Company_5671,LLC,Entertainment/Services,Medium,0923053708
5685,Company_5685,SME,Healthcare,Small,0940005046
5690,Company_5690,LLC,Logistics,Large,0953944540
5694,Company_5694,LLC,Construction,Micro,0991569654
5697,Company_5697,LLC,Retail,Large,0975966228
5706,Company_5706,JSC,Education,Small,0992794199
5711,Company_5711,SME,Healthcare,Small,0952689131
5713,Company_5713,JSC,Healthcare,Large,0981740761
5726,Company_5726,JSC,Agriculture,Small,0954281287
5734,Company_5734,LLC,Entertainment/Services,Micro,0953850656
5747,Company_5747,LLC,Healthcare,Small,0959095288
5750,Company_5750,JSC,Entertainment/Services,Small,0950814695
5752,Company_5752,LLC,Manufacturing,Micro,0952709874
5753,Company_5753,JSC,Entertainment/Services,Small,0956560724
5775,Company_5775,LLC,Technology,Small,0942866828
5780,Company_5780,JSC,Logistics,Micro,0962697026
5782,Company_5782,JSC,F&B,Micro,0975888371
5786,Company_5786,SME,Agriculture,Micro,0944573758
5788,Company_5788,JSC,Education,Large,0960848365
5789,Company_5789,LLC,Retail,Medium,0947776733
5790,Company_5790,LLC,Entertainment/Services,Medium,0994400104
5798,Company_5798,LLC,Education,Medium,0935003948
5805,Company_5805,JSC,F&B,Large,0968984404
5819,Company_5819,SME,Entertainment/Services,Micro,0928576162
5826,Company_5826,LLC,Education,Medium,0929153706
5831,Company_5831,SME,Agriculture,Large,0912544435
5840,Company_5840,SME,Agriculture,Medium,0992806928
5848,Company_5848,JSC,Manufacturing,Small,0947962244
5853,Company_5853,SME,Healthcare,Large,0922644802
5860,Company_5860,LLC,Entertainment/Services,Medium,0914891183
5864,Company_5864,SME,Healthcare,Medium,0942022051
5869,Company_5869,JSC,Healthcare,Small,0925616756
5873,Company_5873,LLC,Entertainment/Services,Medium,0910932057
5886,Company_5886,LLC,Education,Large,0990419903
5888,Company_5888,LLC,Technology,Large,0935943012
5906,Company_5906,SME,Education,Medium,0944188895
5920,Company_5920,SME,Technology,Large,0985951998
5925,Company_5925,LLC,Healthcare,Medium,0934184987
5926,Company_5926,LLC,Agriculture,Large,0956739927
5940,Company_5940,LLC,F&B,Medium,0962821131
5941,Company_5941,JSC,Agriculture,Large,0972449264
5945,Company_5945,SME,Agriculture,Medium,0964409510
5947,Company_5947,SME,F&B,Small,0937890357
5959,Company_5959,LLC,Agriculture,Large,0916868452
5961,Company_5961,JSC,Technology,Micro,0925721006
5965,Company_5965,SME,Education,Small,0919520269
5967,Company_5967,JSC,Agriculture,Medium,0983182911
5970,Company_5970,SME,Logistics,Micro,0925325356
5976,Company_5976,SME,Healthcare,Small,0911315938
5977,Company_5977,SME,F&B,Large,0930449516
5979,Company_5979,SME,Technology,Micro,0983778173
5984,Company_5984,LLC,Logistics,Small,0945540999
5988,Company_5988,LLC,Retail,Medium,0966480127
5989,Company_5989,JSC,Technology,Small,0987728747
5995,Company_5995,JSC,Technology,Medium,0965782446
6012,Company_6012,JSC,Education,Large,0979483932
6016,Company_6016,JSC,Logistics,Medium,0933575134
6017,Company_6017,LLC,Technology,Large,0936944321
6026,Company_6026,LLC,Retail,Large,0975422086
6027,Company_6027,JSC,Entertainment/Services,Medium,0916607409
6031,Company_6031,LLC,Entertainment/Services,Micro,0939148038
6042,Company_6042,LLC,Healthcare,Medium,0977781942
6046,Company_6046,LLC,Healthcare,Medium,0933846715
6048,Company_6048,SME,Construction,Medium,0941517445
6052,Company_6052,SME,F&B,Small,0971510926
6057,Company_6057,JSC,Technology,Small,0920817067
6073,Company_6073,LLC,Manufacturing,Small,0959921482
6080,Company_6080,SME,Retail,Medium,0917463898
6084,Company_6084,SME,Logistics,Medium,0967412489
6087,Company_6087,SME,Education,Micro,0921339812
6089,Company_6089,SME,Technology,Small,0935905486
6092,Company_6092,JSC,Technology,Medium,0921251835
6099,Company_6099,LLC,Healthcare,Micro,0984728269
6100,Company_6100,LLC,Logistics,Micro,0933156634
6107,Company_6107,JSC,Retail,Small,0924028606
6128,Company_6128,LLC,Healthcare,Medium,0922243539
6130,Company_6130,SME,Construction,Micro,0953812255
6134,Company_6134,LLC,Entertainment/Services,Small,0913878549
6135,Company_6135,LLC,Entertainment/Services,Small,0964110365
6146,Company_6146,SME,Manufacturing,Small,0940304281
6147,Company_6147,SME,Retail,Large,0946532238
6156,Company_6156,JSC,Logistics,Large,0945866135
6157,Company_6157,SME,Entertainment/Services,Large,0946850513
6160,Company_6160,SME,Logistics,Micro,0962370774
6167,Company_6167,SME,Technology,Large,0941102286
6172,Company_6172,SME,Healthcare,Micro,0950137803
6173,Company_6173,JSC,Technology,Small,0920639305
6179,Company_6179,LLC,Healthcare,Medium,0932672800
6188,Company_6188,LLC,Healthcare,Large,0958809513
6189,Company_6189,LLC,Agriculture,Medium,0939680092
6193,Company_6193,LLC,Entertainment/Services,Large,0911132445
6206,Company_6206,JSC,F&B,Medium,0934710560
6214,Company_6214,JSC,Healthcare,Small,0979799967
6217,Company_6217,SME,Healthcare,Micro,0943708894
6220,Company_6220,LLC,Entertainment/Services,Medium,0944263822
6224,Company_6224,SME,Retail,Micro,0982731892
6230,Company_6230,SME,Entertainment/Services,Large,0940250647
6240,Company_6240,JSC,Healthcare,Medium,0929005120
6242,Company_6242,SME,Construction,Small,0916410657
6244,Company_6244,SME,Construction,Micro,0992702302
6250,Company_6250,JSC,F&B,Micro,0924968610
6266,Company_6266,JSC,F&B,Small,0933443032
6270,Company_6270,SME,Technology,Medium,0963528227
6294,Company_6294,LLC,Construction,Small,0969287719
6305,Company_6305,SME,Agriculture,Medium,0994671761
6307,Company_6307,LLC,Technology,Micro,0926506872
6310,Company_6310,SME,Education,Large,0948217032
6313,Company_6313,JSC,Technology,Medium,0967232562
6317,Company_6317,JSC,Healthcare,Micro,0931971859
6325,Company_6325,LLC,Education,Micro,0916995884
6349,Company_6349,LLC,Education,Medium,0985190492
6370,Company_6370,SME,Technology,Small,0972566478
6371,Company_6371,LLC,Retail,Medium,0935631514
6375,Company_6375,SME,Entertainment/Services,Micro,0939328941
6377,Company_6377,SME,Healthcare,Large,0912182634
6387,Company_6387,LLC,Agriculture,Micro,0917028892
6417,Company_6417,SME,Healthcare,Medium,0914223410
6419,Company_6419,LLC,Construction,Medium,0945097015
6420,Company_6420,SME,Education,Medium,0968918874
6427,Company_6427,LLC,Healthcare,Medium,0986326604
6431,Company_6431,SME,Manufacturing,Medium,0969661415
6435,Company_6435,JSC,Entertainment/Services,Medium,0987241101
6438,Company_6438,SME,Manufacturing,Small,0938188171
6445,Company_6445,JSC,Entertainment/Services,Micro,0959737080
6457,Company_6457,LLC,Agriculture,Small,0979767069
6475,Company_6475,JSC,Manufacturing,Medium,0967759325
6478,Company_6478,JSC,Technology,Large,0927567929
6495,Company_6495,SME,Agriculture,Micro,0926270054
6500,Company_6500,LLC,Education,Large,0975063735
6504,Company_6504,LLC,F&B,Micro,0991297766
6506,Company_6506,SME,F&B,Small,0917161585
6509,Company_6509,JSC,F&B,Large,0967236706
6514,Company_6514,JSC,Technology,Large,0952126335
6517,Company_6517,JSC,F&B,Micro,0988858021
6531,Company_6531,LLC,Healthcare,Large,0940335190
6534,Company_6534,SME,Agriculture,Micro,0938166619
6535,Company_6535,SME,Retail,Micro,0951750864
6560,Company_6560,SME,Manufacturing,Large,0961325779
6569,Company_6569,LLC,Technology,Small,0999368522
6583,Company_6583,JSC,Education,Small,0963843324
6588,Company_6588,SME,F&B,Micro,0920614828
6593,Company_6593,SME,Retail,Large,0967603400
6594,Company_6594,SME,Education,Medium,0956912625
6602,Company_6602,SME,Logistics,Medium,0925192607
6603,Company_6603,LLC,Logistics,Small,0985087508
6610,Company_6610,JSC,F&B,Large,0958412554
6620,Company_6620,JSC,Logistics,Micro,0953316376
6623,Company_6623,LLC,Technology,Large,0983677524
6626,Company_6626,LLC,Entertainment/Services,Micro,0943319525
6649,Company_6649,SME,Technology,Medium,0940348509
6653,Company_6653,LLC,Retail,Medium,0937280330
6658,Company_6658,SME,Logistics,Medium,0922407604
6659,Company_6659,LLC,Entertainment/Services,Large,0914481442
6666,Company_6666,LLC,Agriculture,Medium,0985805597
6676,Company_6676,LLC,Entertainment/Services,Small,0918965317
6680,Company_6680,JSC,Manufacturing,Large,0911405421
6686,Company_6686,SME,Manufacturing,Medium,0940863021
6687,Company_6687,JSC,Manufacturing,Medium,0957529682
6690,Company_6690,JSC,F&B,Medium,0966450301
6691,Company_6691,SME,Entertainment/Services,Large,0958054618
6693,Company_6693,LLC,F&B,Large,0954560164
6695,Company_6695,LLC,Education,Micro,0968190139
6711,Company_6711,SME,Logistics,Small,0929087175
6712,Company_6712,LLC,Manufacturing,Medium,0973737480
6723,Company_6723,JSC,Education,Medium,0925119300
6732,Company_6732,JSC,Technology,Micro,0993056385
6735,Company_6735,SME,Education,Small,0916799079
6745,Company_6745,LLC,Logistics,Large,0960839033
6757,Company_6757,LLC,Construction,Large,0915156511
6763,Company_6763,SME,Entertainment/Services,Large,0920621120
6765,Company_6765,LLC,Logistics,Small,0910744223
6778,Company_6778,SME,Agriculture,Small,0952715679
6779,Company_6779,SME,Manufacturing,Small,0928714449
6780,Company_6780,JSC,Construction,Medium,0999415272
6782,Company_6782,LLC,Entertainment/Services,Small,0934142776
6786,Company_6786,SME,Education,Micro,0920329916
6788,Company_6788,SME,Construction,Small,0977548881
6793,Company_6793,LLC,F&B,Micro,0957181770
6805,Company_6805,LLC,Entertainment/Services,Small,0988276219
6811,Company_6811,JSC,Construction,Large,0963041865
6824,Company_6824,SME,Healthcare,Large,0950726611
6843,Company_6843,SME,Technology,Small,0979657384
6846,Company_6846,LLC,Construction,Large,0914289069
6850,Company_6850,LLC,Logistics,Large,0976559705
6856,Company_6856,SME,Logistics,Micro,0972724086
6862,Company_6862,JSC,Logistics,Large,0966974390
6868,Company_6868,LLC,Retail,Small,0945540573
6869,Company_6869,SME,Retail,Large,0936538576
6870,Company_6870,SME,Healthcare,Large,0931806639
6888,Company_6888,LLC,Retail,Large,0987913376
6895,Company_6895,SME,Healthcare,Large,0980053621
6896,Company_6896,JSC,F&B,Small,0958987827
6902,Company_6902,LLC,Agriculture,Micro,0969094789
6910,Company_6910,LLC,Agriculture,Large,0941813643
6916,Company_6916,SME,Construction,Small,0939072072
6925,Company_6925,SME,Healthcare,Small,0952560328
6932,Company_6932,LLC,Education,Large,0915590447
6935,Company_6935,LLC,Technology,Micro,0922248183
6943,Company_6943,SME,Entertainment/Services,Small,0921370704
6948,Company_6948,LLC,Entertainment/Services,Micro,0922465427
6951,Company_6951,SME,Education,Micro,0940807681
6958,Company_6958,SME,Logistics,Medium,0966183076
6959,Company_6959,JSC,Retail,Large,0986208027
6961,Company_6961,LLC,Agriculture,Large,0973425357
6964,Company_6964,LLC,Agriculture,Small,0933814365
6973,Company_6973,SME,Education,Large,0997815167
6986,Company_6986,JSC,Manufacturing,Large,0968680916
6987,Company_6987,LLC,Technology,Micro,0977158273
7019,Company_7019,LLC,Logistics,Micro,0977237051
7037,Company_7037,JSC,Retail,Small,0957801003
7044,Company_7044,SME,Construction,Small,0929094547
7045,Company_7045,JSC,Manufacturing,Small,0963660857
7058,Company_7058,LLC,Entertainment/Services,Micro,0915309365
7066,Company_7066,SME,Logistics,Large,0993947993
7072,Company_7072,JSC,Manufacturing,Large,0925833459
